home_elo,away_elo,elo_diff,home_form,away_form,form_diff,neutral,is_wc
796.393386844356,1140.0616832691908,-343.6682964248348,0.2,0.55,-0.35000000000000003,1,0
1075.107916368296,951.338687713682,123.76922865461393,0.45,0.4,0.04999999999999999,1,0
1092.7235418192433,807.748425576724,284.97511624251933,0.45,0.15,0.30000000000000004,0,0
1049.1787624811755,1267.8751390169293,-218.69637653575387,0.55,0.6,-0.04999999999999993,0,0
1069.9794955263992,1128.7066445368228,-58.727149010423545,0.45,0.5,-0.04999999999999999,1,0
1203.7695631344666,1113.7841527712653,89.98541036320125,0.7,0.45,0.24999999999999994,0,0
1259.6601496411733,1329.6814033282515,-70.02125368707812,0.65,0.7,-0.04999999999999993,0,0
956.4671085555788,817.876304802608,138.59080375297071,0.35,0.2,0.14999999999999997,1,0
1167.1792600113795,1149.1404625181322,18.03879749324733,0.55,0.65,-0.09999999999999998,0,0
1149.5342799614098,1199.969180130662,-50.43490016925216,0.55,0.65,-0.09999999999999998,1,0
1188.8669588192977,1068.2823894941469,120.58456932515082,0.8,0.35,0.45000000000000007,1,0
1142.4597207046104,1043.9793232876787,98.48039741693174,0.7,0.65,0.04999999999999993,1,0
823.5613690358938,1072.4910761330461,-248.92970709715235,0.25,0.4,-0.15000000000000002,1,0
1134.918560969763,1182.8068973158308,-47.888336346067945,0.6,0.55,0.04999999999999993,1,0
1181.4011615597487,1166.6965627762409,14.70459878350789,0.6,0.55,0.04999999999999993,0,0
950.782044322293,1126.1950639301758,-175.4130196078828,0.35,0.5,-0.15000000000000002,1,0
1168.8603372569974,1138.3183026788085,30.542034578188805,0.7,0.7,0.0,1,0
954.0533924069274,993.9418181289744,-39.88842572204703,0.35,0.3,0.04999999999999999,0,0
1088.2890110564472,1048.1207413134805,40.168269742966686,0.35,0.65,-0.30000000000000004,1,0
1082.5956625933593,1078.27023843933,4.325424154029406,0.45,0.45,0.0,0,0
848.5032397063529,1062.269123952975,-213.76588424662202,0.2,0.45,-0.25,1,0
1151.9730724677947,1152.3310325504856,-0.3579600826908518,0.6,0.5,0.09999999999999998,1,0
1195.766691785504,1165.752385817799,30.014305967705013,0.6,0.5,0.09999999999999998,0,0
977.2272230509662,1069.0517561940737,-91.82453314310749,0.25,0.45,-0.2,1,0
1101.5624931017144,1154.6335222003675,-53.07102909865307,0.35,0.75,-0.4,1,0
1097.408928668584,1104.2058773312729,-6.796948662688919,0.45,0.45,0.0,0,0
1152.5451177354385,1034.8472592682133,117.69785846722516,0.6,0.55,0.04999999999999993,1,0
966.101810329717,841.7206074652543,124.3812028644627,0.25,0.2,0.04999999999999999,1,0
970.7679874849356,1080.177168915323,-109.40918143038732,0.45,0.45,0.0,0,0
1042.5439538488463,1036.6859607291822,5.8579931196641155,0.55,0.45,0.10000000000000003,0,0
990.341378008602,831.8723468812703,158.46903112733162,0.5,0.2,0.3,0,0
1209.4740839709286,1152.3599174167719,57.11416655415678,0.65,0.8,-0.15000000000000002,0,0
1166.9885268413943,1103.83609788531,63.15242895608435,0.6,0.4,0.19999999999999996,1,0
1139.8037601571432,1091.5329716412298,48.27078851591341,0.7,0.4,0.29999999999999993,1,0
1222.0302412305573,1179.2916530854745,42.73858814508276,0.7,0.7,0.0,0,0
884.242969827894,926.4552321280768,-42.21226230018283,0.35,0.4,-0.050000000000000044,0,0
871.0565049958278,939.6416969601429,-68.58519196431507,0.25,0.45,-0.2,0,0
1366.3133362378496,1220.4137983997086,145.899537838141,1.0,0.75,0.25,1,0
1138.1698242956957,1057.2910679189142,80.87875637678144,0.45,0.65,-0.2,0,0
1112.784984398508,1198.6601315872194,-85.87514718871148,0.55,0.55,0.0,0,0
958.6619003262724,960.0190109027363,-1.3571105764639242,0.0,0.0,0.0,1,0
932.8116953441684,930.5649523888338,2.2467429553345255,0.4,0.5,-0.09999999999999998,0,0
1000.0,1012.346394582375,-12.346394582374955,0.5,0.625,-0.125,0,0
1060.7161040020476,1083.3835836070634,-22.667479605015842,0.3,0.55,-0.25000000000000006,0,0
1268.6871424275193,1117.58453577507,151.10260665244937,0.85,0.5,0.35,0,0
1156.8857856099053,1153.7641428434772,3.1216427664280673,0.5,0.45,0.04999999999999999,0,0
1274.5099476492585,1312.669403745918,-38.159456096659596,0.7,0.65,0.04999999999999993,0,0
1209.9202959467248,1251.450909693905,-41.53061374718027,0.55,0.65,-0.09999999999999998,0,0
662.8072973199407,997.5908728638943,-334.7835755439536,0.1,0.3,-0.19999999999999998,0,0
1149.739743860275,1277.642934864809,-127.90319100453394,0.5,0.75,-0.25,0,0
1078.6742325072432,1043.6765905769257,34.99764193031751,0.35,0.45,-0.10000000000000003,0,0
1123.7710545826187,1045.721148354335,78.04990622828382,0.5,0.55,-0.050000000000000044,0,0
1285.939425705502,1354.6142161624439,-68.67479045694199,0.75,0.9,-0.15000000000000002,0,0
1152.0449936323744,1195.0263034354,-42.981309803025624,0.45,0.5,-0.04999999999999999,0,0
1239.0438131089402,1096.5310061513355,142.51280695760465,0.75,0.35,0.4,0,0
1083.4879588874826,1306.654157605416,-223.1661987179334,0.35,0.6,-0.25,0,0
1134.5397896251307,675.0255512448066,459.51423838032406,0.6,0.0,0.6,0,0
1108.6036827153323,882.9950046343685,225.60867808096384,0.5,0.3,0.2,0,0
1076.985156311992,1208.1800599572318,-131.19490364523995,0.25,0.5,-0.25,0,0
877.9525428190738,1001.4028000851384,-123.45025726606468,0.45,0.35,0.10000000000000003,0,0
1245.877386221982,1138.8912371105425,106.98614911143954,0.7,0.35,0.35,0,0
1034.035270528962,1011.2865444284628,22.748726100499198,0.5,0.45,0.04999999999999999,0,0
1235.1943190219133,1267.487022023333,-32.292703001419795,0.8,0.6,0.20000000000000007,0,0
1138.7257613456661,1140.0251336487418,-1.2993723030756428,0.6,0.45,0.14999999999999997,0,0
1208.6816810049816,1026.473523603014,182.20815740196758,0.6,0.55,0.04999999999999993,0,0
1135.4569324079916,1158.3695408408937,-22.91260843290206,0.6,0.35,0.25,0,0
868.0687984757494,915.6619507274502,-47.59315225170076,0.4,0.5,-0.09999999999999998,0,0
921.7185085385946,916.2465009405713,5.4720075980233105,0.4,0.35,0.050000000000000044,0,0
870.1108034803542,913.6199457228454,-43.50914224249118,0.4,0.5,-0.09999999999999998,0,0
1375.3602311635352,1176.1860092960508,199.17422186748445,1.0,0.55,0.44999999999999996,1,0
966.0673960901858,997.7509056385362,-31.683509548350457,0.5,0.55,-0.050000000000000044,0,0
1003.8086846561516,851.1908267638852,152.61785789226644,0.4,0.3,0.10000000000000003,0,0
1048.0545301904306,1168.952354721056,-120.89782453062548,0.55,0.5,0.050000000000000044,0,0
1057.8601926278595,888.3431597532899,169.51703287456962,0.4,0.25,0.15000000000000002,0,0
1303.866335308709,1226.399082491631,77.46725281707813,0.75,0.6,0.15000000000000002,0,0
1311.698618104616,1211.366903474023,100.33171463059284,0.7,0.65,0.04999999999999993,0,0
1248.2143690042944,1291.1508311022708,-42.936462097976346,0.75,0.7,0.050000000000000044,0,0
1030.182470394606,1187.7706178957058,-157.58814750109968,0.45,0.5,-0.04999999999999999,0,0
1171.7510170844955,1151.4447176513077,20.30629943318786,0.55,0.7,-0.1499999999999999,0,0
1266.0968349047794,1087.3604502559813,178.7363846487981,0.55,0.25,0.30000000000000004,0,0
1022.3113292138762,910.0322347536344,112.27909446024182,0.6,0.5,0.09999999999999998,0,0
936.4822825119026,896.7512633295056,39.73101918239695,0.5,0.4,0.09999999999999998,0,0
1017.6657565445267,1066.0718608973618,-48.40610435283509,0.5,0.45,0.04999999999999999,1,0
888.9796934173761,947.714697005552,-58.735003588175914,0.3,0.5,-0.2,0,0
975.990923164194,1078.9954194098852,-103.00449624569126,0.45,0.55,-0.10000000000000003,1,0
1153.7818594959087,1138.898911368887,14.882948127021791,0.65,0.4,0.25,0,0
1178.9337191474422,1211.7048253146495,-32.771106167207336,0.5,0.6,-0.09999999999999998,1,0
1336.6873065592367,1091.0799874172246,245.6073191420121,0.8,0.2,0.6000000000000001,0,0
1038.0731657640445,849.6289703400095,188.444195424035,0.45,0.15,0.30000000000000004,0,0
959.9604200272888,906.4916036249801,53.468816402308676,0.16666666666666666,0.4,-0.23333333333333336,0,0
1075.869173492692,1195.2941639056385,-119.4249904129465,0.65,0.55,0.09999999999999998,1,0
1015.5328124440449,995.312116788191,20.220695655853888,1.0,0.5,0.5,0,0
1190.4346591300646,1136.528397253411,53.906261876653616,0.7,0.6,0.09999999999999998,0,0
1097.394598373518,1139.541067159542,-42.146468786024116,0.35,0.35,0.0,0,0
985.6471999915343,1215.5820473766084,-229.93484738507414,0.0,0.6,-0.6,0,0
1045.6512865113064,1205.3320775319262,-159.68079102061984,0.45,0.55,-0.10000000000000003,0,0
901.4827269672634,886.979485873694,14.503241093569386,0.35,0.45,-0.10000000000000003,0,0
842.3864080702415,880.1314914837875,-37.74508341354601,0.25,0.25,0.0,0,0
1342.5562295153463,1167.3204141824908,175.2358153328555,0.8,0.75,0.050000000000000044,0,0
1005.2416804065892,1382.59388573853,-377.3522053319407,0.35,1.0,-0.65,0,0
1315.5761491972637,1216.4649197796741,99.11122941758958,0.75,0.6,0.15000000000000002,0,0
967.4315039122977,1032.625837531833,-65.19433361953531,0.55,0.6,-0.04999999999999993,1,0
1265.0587055538447,1021.9388466591142,243.11985889473044,0.85,0.4,0.44999999999999996,0,0
1021.5549705497604,1274.3064945527206,-252.7515240029602,0.45,0.6,-0.14999999999999997,0,0
1155.8753205533123,1142.3817555975777,13.493564955734655,0.55,0.25,0.30000000000000004,0,0
949.7743947740487,1014.843748336525,-65.0693535624763,0.6,0.6,0.0,0,0
1060.6037783916565,906.0555731929941,154.54820519866246,0.4,0.35,0.050000000000000044,0,0
1046.6933515890885,1206.8885898203537,-160.1952382312652,0.25,0.65,-0.4,0,0
753.9390431946257,888.710114851787,-134.77107165716131,0.15,0.15,0.0,0,0
1140.2930492535213,1183.8857266311106,-43.592677377589325,0.45,0.55,-0.10000000000000003,0,0
930.202786797948,981.184130050371,-50.98134325242302,0.5,0.4,0.09999999999999998,0,0
899.7177264356775,996.3867978164243,-96.6690713807468,0.4,0.6,-0.19999999999999996,0,0
923.7819847862373,1029.6607991818648,-105.8788143956275,0.5,1.0,-0.5,0,0
1079.4614656767374,1065.8312598664043,13.63020581033311,0.15,0.55,-0.4,0,0
1182.0134938149822,1088.9124668989764,93.10102691600582,0.55,0.4,0.15000000000000002,1,0
1196.3981177405515,1157.9640268973687,38.43409084318273,0.55,0.35,0.20000000000000007,0,0
1326.4095846888247,1185.424142047782,140.9854426410427,0.8,0.6,0.20000000000000007,0,0
1045.8777645655741,1137.7303310688412,-91.8525665032671,0.45,0.35,0.10000000000000003,0,0
1018.6902848283214,1255.9955199711549,-237.30523514283345,0.45,0.85,-0.39999999999999997,0,0
1249.6663803259803,1247.5459168569232,2.1204634690570856,0.65,0.75,-0.09999999999999998,0,0
1307.4834742020305,1214.6892686030762,92.79420559895425,0.65,0.6,0.050000000000000044,0,0
868.1668583513111,1032.553099004466,-164.3862406531549,0.15,0.8,-0.65,0,0
1144.616624382238,1195.3443805564532,-50.7277561742153,0.3,0.6,-0.3,0,0
902.6052776792649,967.5512734159265,-64.94599573666164,0.5,0.65,-0.15000000000000002,0,0
1200.5784922696928,1209.7455202556823,-9.167027985989534,0.75,0.55,0.19999999999999996,0,0
883.4591510673595,885.8569351616925,-2.3977840943330193,0.4,0.35,0.050000000000000044,0,0
992.3177233588954,997.0668696946472,-4.749146335751789,0.65,0.5,0.15000000000000002,0,0
1010.0469088650749,895.6793885432548,114.36752032182005,1.0,0.45,0.55,0,0
903.7868008932064,985.2135931076057,-81.42679221439926,0.45,0.6,-0.14999999999999997,0,0
1273.9958194840233,1031.002032241804,242.99378724221924,0.65,0.45,0.2,0,0
1124.9690354984991,1077.8384387592657,47.1305967392334,0.35,0.4,-0.050000000000000044,1,0
842.0508495927476,1142.1652820696497,-300.11443247690215,0.15,0.4,-0.25,0,0
905.377012719708,964.7795383754834,-59.402525655775435,0.45,0.65,-0.2,0,0
1059.6742257858882,844.0096134008353,215.66461238505292,0.5,0.25,0.25,0,0
991.2815847582702,1067.097637412122,-75.81605265385167,0.4166666666666667,0.55,-0.13333333333333336,0,0
1313.1569601809067,1092.1683526895629,220.98860749134383,0.6,0.45,0.14999999999999997,0,0
997.2672847669941,855.7149705637056,141.55231420328846,0.45,0.1,0.35,0,0
1153.1397037052536,1296.0285202929058,-142.88881658765217,0.7,0.65,0.04999999999999993,0,0
1318.569844299763,1205.6314842881131,112.93836001164982,0.65,0.55,0.09999999999999998,0,0
878.5082861531937,1012.6131033497953,-134.10481719660163,0.3,0.45,-0.15000000000000002,0,0
1025.9420860262117,1040.091032609235,-14.148946583023417,0.75,0.4,0.35,0,0
963.9987508817483,943.2167009899343,20.782049891813926,0.4,0.55,-0.15000000000000002,0,0
994.3406575477892,1234.5748336956326,-240.2341761478434,0.25,0.65,-0.4,0,0
917.4234666806095,1154.96690729318,-237.5434406125704,0.25,0.7,-0.44999999999999996,0,0
1003.9829378221543,1305.6362182890257,-301.65328046687137,0.4,0.7,-0.29999999999999993,0,0
1099.2053344642188,1078.8753797929905,20.32995467122828,0.4,0.6,-0.19999999999999996,0,0
1137.946634068158,1193.1697183710057,-55.22308430284784,0.4,0.6,-0.19999999999999996,0,0
1200.9741728673357,1355.6620933602587,-154.687920492923,0.7,0.9,-0.20000000000000007,0,0
837.5239954536081,1247.0933380063702,-409.5693425527621,0.1,0.85,-0.75,0,0
874.7778713295655,774.4822996951016,100.29557163446395,0.2,0.2,0.0,0,0
1225.5911476365418,1275.1853001620377,-49.59415252549593,0.6,0.55,0.04999999999999993,0,0
1222.2436962016366,1193.0875219546929,29.156174246943692,0.7,0.65,0.04999999999999993,0,0
1097.4063360200225,1195.3426463185494,-97.9363102985269,0.55,0.45,0.10000000000000003,0,0
984.9440671923641,936.8933455350535,48.05072165731053,0.0,0.35,-0.35,0,0
1148.8546142695268,1162.649546504964,-13.794932235437273,0.35,0.6,-0.25,1,1
1064.860840189607,1175.8054228080875,-110.94458261848058,0.3,0.5,-0.2,1,1
1249.9837005369068,1209.3498396580394,40.63386087886738,0.55,0.55,0.0,1,1
1304.723834482542,1173.9829238361217,130.7409106464204,0.65,0.75,-0.09999999999999998,0,1
907.4276063163645,953.9547358076957,-46.52712949133115,0.45,0.35,0.10000000000000003,0,0
1335.5730338927506,1279.9360905376686,55.63694335508194,0.75,0.65,0.09999999999999998,1,1
1328.8586822693267,1212.7178743911782,116.14080787814851,0.7,0.55,0.1499999999999999,1,1
1064.7520941181288,1203.6028985053438,-138.85080438721502,0.5,0.5,0.0,1,1
1051.419421446608,1146.6921362087892,-95.27271476218107,0.45,0.4,0.04999999999999999,1,1
1295.1291282388574,1249.687077883421,45.44205035543655,0.65,0.85,-0.19999999999999996,1,1
1220.9878695454631,1223.1035398272336,-2.1156702817704627,0.65,0.6,0.050000000000000044,1,1
1288.0585734074014,1146.7912865676853,141.267286839716,0.55,0.3,0.25000000000000006,1,1
1206.197508447581,1262.637463487271,-56.43995503968995,0.6,0.75,-0.15000000000000002,1,1
1134.449876594344,1233.2373507740697,-98.78747417972568,0.3,0.5,-0.2,1,1
1202.5532952770623,1186.1719871407413,16.381308136320968,0.45,0.5,-0.04999999999999999,1,1
1314.3314517937758,1055.4467683284106,258.88468346536524,0.7,0.5,0.19999999999999996,0,1
1177.0542841801469,1226.0961894208765,-49.04190524072965,0.6,0.65,-0.050000000000000044,1,1
1164.375306524888,1212.908224295062,-48.53291777017398,0.65,0.5,0.15000000000000002,1,1
1339.0232613834426,1054.4942758569532,284.52898552648935,0.7,0.25,0.44999999999999996,1,1
1348.191317782673,1070.4325859998967,277.7587317827763,0.75,0.55,0.19999999999999996,1,1
1293.178348380721,1282.2748446631308,10.903503717590183,0.65,0.55,0.09999999999999998,1,1
1267.3178066477462,1127.6789716555006,139.63883499224562,0.65,0.4,0.25,1,1
1236.0792092449717,1208.613006851201,27.4662023937708,0.65,0.65,0.0,1,1
1251.6378577415574,1152.575015311956,99.06284242960146,0.8,0.3,0.5,1,1
1208.012200127725,1260.221965083651,-52.20976495592595,0.6,0.7,-0.09999999999999998,1,1
1153.6035385981438,1208.9928310624175,-55.389292464273694,0.4,0.65,-0.25,1,1
1194.1576425386058,1214.0836887702699,-19.92604623166403,0.6,0.45,0.14999999999999997,1,1
1216.8465809622762,1049.6116657732478,167.23491518902847,0.45,0.2,0.25,1,1
1319.8479328294957,1225.8264130191612,94.02151981033444,0.7,0.55,0.1499999999999999,0,1
1151.4571178007886,1049.9302872926908,101.52683050809787,0.6,0.4,0.19999999999999996,1,1
1343.905871467148,1171.8787014555273,172.02717001162068,0.75,0.45,0.3,1,1
1353.2353474396814,1148.4027391772222,204.8326082624592,0.8,0.4,0.4,1,1
1246.5940391260247,1065.3885563428883,181.2054827831364,0.6,0.5,0.09999999999999998,1,1
1249.8958620683823,1272.9847033621354,-23.08884129375315,0.65,0.7,-0.04999999999999993,1,1
1292.7077607654107,1156.7396518946339,135.96810887077686,0.65,0.35,0.30000000000000004,1,1
1247.4732211588794,1282.745432278441,-35.27221111956169,0.75,0.5,0.25,1,1
1195.2494618492406,1194.7963540277904,0.4531078214502031,0.55,0.55,0.0,1,1
1214.7893776307103,1087.5720027243015,127.21737490640885,0.45,0.5,-0.04999999999999999,1,1
1180.016977132381,1178.752927038439,1.2640500939419326,0.5,0.5,0.0,1,1
1337.0316458842362,1281.2278187615336,55.803827122702614,0.75,0.5,0.25,1,1
1360.2917083044672,1155.9748311411386,204.31687716332863,0.8,0.45,0.35000000000000003,1,1
1248.9908346757868,1206.6215385194228,42.369296156364044,0.75,0.6,0.15000000000000002,1,1
1330.8849682179466,1209.8159162538598,121.06905196408684,0.7,0.55,0.1499999999999999,0,1
1302.1199387764266,1235.89122264736,66.22871612906647,0.7,0.55,0.1499999999999999,1,1
1286.9893427831576,1225.1368296786002,61.852513104557374,0.8,0.45,0.35000000000000003,1,1
1340.8597687658003,1247.1706192781753,93.68914948762495,0.8,0.7,0.10000000000000009,0,1
1242.7793593936285,1178.9024362695782,63.876923124050336,0.45,0.5,-0.04999999999999999,1,1
1194.9624039437374,1314.2947518589212,-119.33234791518385,0.55,0.75,-0.19999999999999996,1,1
1349.6429070060137,1224.5299387445252,125.1129682614885,0.8,0.45,0.35000000000000003,1,1
1351.9101554985887,1181.6295664739462,170.2805890246425,0.8,0.5,0.30000000000000004,0,1
1359.4633215336016,1324.3362278007278,35.127093732873846,0.8,0.75,0.050000000000000044,1,1
1013.5330699843573,876.5635282068333,136.969541777524,0.45,0.25,0.2,0,0
1345.0956360067437,1325.8476399669419,19.24799603980182,0.8,0.7,0.10000000000000009,0,1
1357.9519093673875,1188.4440859657911,169.5078234015964,0.75,0.55,0.19999999999999996,1,1
947.2396261477558,981.7610974013962,-34.52147125364047,0.65,0.65,0.0,0,0
1022.9080525667882,867.1885456244024,155.7195069423858,0.5,0.2,0.3,0,0
948.7251524313323,980.2755711178197,-31.550418686487433,0.6,0.6,0.0,0,0
1016.6018182606941,873.4947799304965,143.1070383301976,0.55,0.25,0.30000000000000004,0,0
965.083561581204,1051.399656726953,-86.31609514574905,0.6,0.5,0.09999999999999998,1,0
1093.2293103149393,1101.9797010468467,-8.750390731907373,0.4,0.55,-0.15000000000000002,0,0
1049.5026222266085,1180.2298996231711,-130.7272773965626,0.5,0.45,0.04999999999999999,1,0
1062.594599691561,944.1128656667897,118.48173402477119,0.65,0.55,0.09999999999999998,0,0
1189.8380294695273,1086.6019961689294,103.23603330059791,0.45,0.45,0.0,1,0
1019.0623315222542,1026.4405645062716,-7.378232984017359,0.35,0.55,-0.20000000000000007,0,0
1108.6070151928566,1039.8944923802524,68.71252281260422,0.5,0.5,0.0,0,0
1120.6785386111478,1200.5076709360533,-79.82913232490546,0.5,0.45,0.04999999999999999,0,0
1027.8229689619611,1075.9323547024035,-48.10938574044235,0.45,0.45,0.0,1,0
1109.0656431849084,1212.1205663622927,-103.05492317738435,0.5,0.5,0.0,0,0
1010.7506083695833,1091.539612596516,-80.78900422693266,0.6,0.45,0.14999999999999997,0,0
1029.1770162989621,1073.1132046671373,-43.93618836817518,0.65,0.45,0.2,0,0
960.8795620892162,1006.47308323598,-45.593521146763806,0.6,0.5,0.09999999999999998,0,0
1046.0638468264624,1056.226374139637,-10.162527313174678,0.7,0.4,0.29999999999999993,0,0
1014.4900278723226,1140.6143288260669,-126.1243009537443,0.45,0.5,-0.04999999999999999,0,0
969.9345157660985,977.9060976386065,-7.971581872508068,0.55,0.4,0.15000000000000002,0,0
912.3201174704574,998.9377445786182,-86.61762710816083,0.3,0.55,-0.25000000000000006,0,0
1115.0351591428673,1055.7877476510953,59.24741149177203,0.6,0.4,0.19999999999999996,0,0
1004.7421980320033,1026.122068459124,-21.379870427120636,0.5,0.55,-0.050000000000000044,0,0
995.2737579071922,1054.3392341141932,-59.065476207000984,0.6,0.45,0.14999999999999997,1,0
1287.3575450763421,1194.3433486108663,93.01419646547583,0.8,0.6,0.20000000000000007,0,0
1098.9004779278591,1113.3888331534151,-14.488355225556006,0.4,0.45,-0.04999999999999999,0,0
1147.327473883618,1071.718452017709,75.60902186590897,0.35,0.5,-0.15000000000000002,0,0
997.7766922198102,982.7995334430987,14.977158776711576,0.45,0.55,-0.10000000000000003,0,0
911.7531442540557,929.3200987447426,-17.566954490686953,0.4,0.5,-0.09999999999999998,0,0
1046.5024733150042,962.561997163303,83.9404761517012,0.7,0.4,0.29999999999999993,0,0
1019.7080311915131,939.5755663107172,80.13246488079585,0.4,0.35,0.050000000000000044,0,0
1166.1275752941185,1019.3808275694018,146.74674772471667,0.6,0.35,0.25,0,0
1041.552607686939,847.6899301048484,193.86267758209056,0.85,0.25,0.6,0,0
1112.501752213506,915.9841041418833,196.51764807162272,0.55,0.35,0.20000000000000007,0,0
975.9500709137009,1052.6620774502564,-76.71200653655558,0.35,0.55,-0.20000000000000007,0,0
1058.3211545804566,879.3459898216073,178.97516475884925,0.4,0.3,0.10000000000000003,0,0
1137.315578176886,763.6960063577251,373.6195718191609,0.45,0.2,0.25,0,0
1005.664077901476,1101.508277537342,-95.84419963586606,0.45,0.65,-0.2,0,0
1135.3963255068763,932.942457677866,202.4538678290104,0.55,0.4,0.15000000000000002,0,0
1001.2304563415397,983.6114338349031,17.61902250663661,0.4,0.3,0.10000000000000003,0,0
1184.9209280019309,1025.2001885896511,159.72073941227973,0.45,0.55,-0.10000000000000003,0,0
1162.194497130097,1113.3286201390806,48.86587699101642,0.6,0.5,0.09999999999999998,0,0
1064.4029439120745,946.3241028784425,118.07884103363199,0.55,0.25,0.30000000000000004,0,0
1086.526045158306,1224.4105927446114,-137.88454758630542,0.45,0.5,-0.04999999999999999,0,0
985.278616241402,936.2343651357434,49.044251105658645,0.65,0.21428571428571427,0.4357142857142857,1,0
1114.5256281762836,1097.7636829049907,16.761945271292916,0.5,0.45,0.04999999999999999,0,0
